+1.08,-0.12,+0.78
+1.12,+0.08,-1.66
+1.50,-0.12,-1.72
+1.34,-0.08,-0.61
-1.97,+0.17,+1.45
-0.95,+0.12,-0.86
-1.03,-0.12,-1.88
