-0.02,+0.72,-0.67
-0.02,+0.72,-0.75
-0.02,+0.69,-0.88
-0.03,+0.58,-0.78
-0.12,+0.55,-0.83
-0.05,+0.66,-1.52
+1.25,+0.30,-0.50
-0.03,-0.36,+0.69
+0.03,+0.09,-1.98
-1.53,+1.59,-0.11
+0.14,+0.06,+0.09
+0.17,+0.06,-1.61
-0.67,+0.88,+0.09
-0.25,+0.14,-0.98
+0.25,+0.00,-1.20
-0.77,+0.62,-0.41
+0.27,+0.38,-1.00
-0.09,+0.14,-1.02
