-0.30,+0.16,+0.98
+1.56,+0.06,-0.66
-0.56,-0.11,-0.81
-1.56,-0.50,-1.88
+0.42,-0.36,-1.91
-1.84,-0.30,+1.28
+0.09,+0.42,+0.00
-0.64,-1.91,+0.36
-1.19,+0.42,-1.72
-1.41,+0.47,-1.14
+0.08,-1.67,-0.56
+1.03,+0.64,-0.97
-1.94,-0.47,-0.30
-0.55,-0.31,+1.23
-1.89,+0.19,+0.30
-1.59,+0.11,+0.16
-0.83,+0.12,+1.84
